agency	site_no	date	cfs	actual
USGS	09180500	2017-12-05	4050	A
USGS	09180500	2017-12-06	4010	A
USGS	09180500	2017-12-07	3830	A
USGS	09180500	2017-12-08	3590	A
USGS	09180500	2017-12-09	3540	A
USGS	09180500	2017-12-10	3660	A
USGS	09180500	2017-12-11	3680	A
USGS	09180500	2017-12-12	3600	A
USGS	09180500	2017-12-13	3570	A
USGS	09180500	2017-12-14	3630	A
USGS	09180500	2017-12-15	3730	A
USGS	09180500	2017-12-16	3870	A
USGS	09180500	2017-12-17	3770	A
USGS	09180500	2017-12-18	3640	A
USGS	09180500	2017-12-19	3600	A
USGS	09180500	2017-12-20	3680	A
USGS	09180500	2017-12-21	3770	A
USGS	09180500	2017-12-22	3720	A
USGS	09180500	2017-12-23	3800	A
USGS	09180500	2017-12-24	3780	A:e
USGS	09180500	2017-12-25	3800	A
USGS	09180500	2017-12-26	3810	A
USGS	09180500	2017-12-27	3810	A
USGS	09180500	2017-12-28	3790	A
USGS	09180500	2017-12-29	3780	A:e
USGS	09180500	2017-12-30	3670	A:e
USGS	09180500	2017-12-31	3680	A:e
USGS	09180500	2018-01-01	3670	A:e
USGS	09180500	2018-01-02	3740	A:e
USGS	09180500	2018-01-03	3690	A:e
USGS	09180500	2018-01-04	3570	A:e
USGS	09180500	2018-01-05	3480	A:e
USGS	09180500	2018-01-06	3520	A:e
USGS	09180500	2018-01-07	3740	A
USGS	09180500	2018-01-08	3870	A
USGS	09180500	2018-01-09	3960	A
USGS	09180500	2018-01-10	3700	A
USGS	09180500	2018-01-11	3420	A
USGS	09180500	2018-01-12	3400	A
USGS	09180500	2018-01-13	3310	A
USGS	09180500	2018-01-14	3200	A
USGS	09180500	2018-01-15	3130	A
USGS	09180500	2018-01-16	3100	A
USGS	09180500	2018-01-17	3040	A
USGS	09180500	2018-01-18	2880	A
USGS	09180500	2018-01-19	2910	A
USGS	09180500	2018-01-20	2910	A
USGS	09180500	2018-01-21	3200	A
USGS	09180500	2018-01-22	3340	A
USGS	09180500	2018-01-23	3180	A
USGS	09180500	2018-01-24	2990	A
USGS	09180500	2018-01-25	2850	A
USGS	09180500	2018-01-26	2900	A
USGS	09180500	2018-01-27	2950	A
USGS	09180500	2018-01-28	2980	A
USGS	09180500	2018-01-29	2950	A
USGS	09180500	2018-01-30	2980	A
USGS	09180500	2018-01-31	3010	A
USGS	09180500	2018-02-01	2930	A
USGS	09180500	2018-02-02	2960	A
USGS	09180500	2018-02-03	2900	A
USGS	09180500	2018-02-04	2850	A
USGS	09180500	2018-02-05	2850	A
USGS	09180500	2018-02-06	2830	A
USGS	09180500	2018-02-07	2840	A
USGS	09180500	2018-02-08	2830	A
USGS	09180500	2018-02-09	2680	A
USGS	09180500	2018-02-10	2760	A
USGS	09180500	2018-02-11	2870	A
USGS	09180500	2018-02-12	2850	A
USGS	09180500	2018-02-13	3020	A
USGS	09180500	2018-02-14	3000	A
USGS	09180500	2018-02-15	2990	A
USGS	09180500	2018-02-16	3020	A
USGS	09180500	2018-02-17	2910	A
USGS	09180500	2018-02-18	2760	A
USGS	09180500	2018-02-19	2730	A
USGS	09180500	2018-02-20	2800	A
USGS	09180500	2018-02-21	2900	A
USGS	09180500	2018-02-22	2730	A
USGS	09180500	2018-02-23	2620	A
USGS	09180500	2018-02-24	2760	A
USGS	09180500	2018-02-25	2790	A
USGS	09180500	2018-02-26	2750	A
USGS	09180500	2018-02-27	2670	A
USGS	09180500	2018-02-28	2590	A
USGS	09180500	2018-03-01	2700	A
USGS	09180500	2018-03-02	2720	A
USGS	09180500	2018-03-03	2640	A
USGS	09180500	2018-03-04	2640	A
USGS	09180500	2018-03-05	2710	A
USGS	09180500	2018-03-06	2730	A
USGS	09180500	2018-03-07	2710	A
USGS	09180500	2018-03-08	2640	A
USGS	09180500	2018-03-09	2550	A
USGS	09180500	2018-03-10	2680	A
USGS	09180500	2018-03-11	2680	A
USGS	09180500	2018-03-12	2640	A
USGS	09180500	2018-03-13	2610	A
USGS	09180500	2018-03-14	2580	A
USGS	09180500	2018-03-15	2580	A
USGS	09180500	2018-03-16	2660	A
USGS	09180500	2018-03-17	2840	A
USGS	09180500	2018-03-18	2910	A
USGS	09180500	2018-03-19	2960	A
USGS	09180500	2018-03-20	2940	A
USGS	09180500	2018-03-21	2890	A
USGS	09180500	2018-03-22	2970	A
USGS	09180500	2018-03-23	3050	A:e
USGS	09180500	2018-03-24	3560	A:e
USGS	09180500	2018-03-25	3530	A:e
USGS	09180500	2018-03-26	3840	A:e
USGS	09180500	2018-03-27	3640	A:e
USGS	09180500	2018-03-28	3360	A
USGS	09180500	2018-03-29	3180	A
USGS	09180500	2018-03-30	3340	A
USGS	09180500	2018-03-31	3320	A
USGS	09180500	2018-04-01	3120	A
USGS	09180500	2018-04-02	2900	A
USGS	09180500	2018-04-03	3010	A
USGS	09180500	2018-04-04	3120	A
USGS	09180500	2018-04-05	2970	A
USGS	09180500	2018-04-06	2880	A
USGS	09180500	2018-04-07	2690	A
USGS	09180500	2018-04-08	2670	A
USGS	09180500	2018-04-09	3360	A
USGS	09180500	2018-04-10	4150	A
USGS	09180500	2018-04-11	3520	A
USGS	09180500	2018-04-12	3010	A
USGS	09180500	2018-04-13	2760	A
USGS	09180500	2018-04-14	2630	A
USGS	09180500	2018-04-15	2640	A
USGS	09180500	2018-04-16	2540	A
USGS	09180500	2018-04-17	2260	A
USGS	09180500	2018-04-18	2180	A
USGS	09180500	2018-04-19	2370	A
USGS	09180500	2018-04-20	2440	A
USGS	09180500	2018-04-21	2330	A
USGS	09180500	2018-04-22	2580	A
USGS	09180500	2018-04-23	2550	A
USGS	09180500	2018-04-24	2320	A
USGS	09180500	2018-04-25	2140	A
USGS	09180500	2018-04-26	2500	A
USGS	09180500	2018-04-27	2820	A
USGS	09180500	2018-04-28	2910	A
USGS	09180500	2018-04-29	3010	A
USGS	09180500	2018-04-30	3390	A
USGS	09180500	2018-05-01	3890	A
USGS	09180500	2018-05-02	4210	A
USGS	09180500	2018-05-03	4130	A
USGS	09180500	2018-05-04	4000	A
USGS	09180500	2018-05-05	3830	A
USGS	09180500	2018-05-06	3450	A
USGS	09180500	2018-05-07	3380	A
USGS	09180500	2018-05-08	3780	A
USGS	09180500	2018-05-09	4460	A
USGS	09180500	2018-05-10	5440	A
USGS	09180500	2018-05-11	6290	A
USGS	09180500	2018-05-12	7120	A
USGS	09180500	2018-05-13	8000	A
USGS	09180500	2018-05-14	8170	A
USGS	09180500	2018-05-15	8100	A
USGS	09180500	2018-05-16	7770	A
USGS	09180500	2018-05-17	7260	A
USGS	09180500	2018-05-18	7530	A
USGS	09180500	2018-05-19	7780	A
USGS	09180500	2018-05-20	7470	A
USGS	09180500	2018-05-21	7080	A
USGS	09180500	2018-05-22	6650	A
USGS	09180500	2018-05-23	6650	A
USGS	09180500	2018-05-24	6910	A
USGS	09180500	2018-05-25	6950	A
USGS	09180500	2018-05-26	7030	A
USGS	09180500	2018-05-27	7660	A
USGS	09180500	2018-05-28	7480	A
USGS	09180500	2018-05-29	7220	A
USGS	09180500	2018-05-30	6860	A
USGS	09180500	2018-05-31	6130	A
USGS	09180500	2018-06-01	5990	A
USGS	09180500	2018-06-02	6400	A
USGS	09180500	2018-06-03	6440	A
USGS	09180500	2018-06-04	6330	A
USGS	09180500	2018-06-05	6290	A
USGS	09180500	2018-06-06	6230	A
USGS	09180500	2018-06-07	5970	A
USGS	09180500	2018-06-08	5500	A
USGS	09180500	2018-06-09	5080	A
USGS	09180500	2018-06-10	4770	A
USGS	09180500	2018-06-11	4650	A
USGS	09180500	2018-06-12	4490	A
USGS	09180500	2018-06-13	4180	A
USGS	09180500	2018-06-14	3830	A
USGS	09180500	2018-06-15	3620	A
USGS	09180500	2018-06-16	3600	A
USGS	09180500	2018-06-17	3660	A
USGS	09180500	2018-06-18	3950	A
USGS	09180500	2018-06-19	4780	A
USGS	09180500	2018-06-20	4890	A
USGS	09180500	2018-06-21	4420	A
USGS	09180500	2018-06-22	3860	A
USGS	09180500	2018-06-23	3530	A
USGS	09180500	2018-06-24	3330	A
USGS	09180500	2018-06-25	3140	A
USGS	09180500	2018-06-26	2870	A
USGS	09180500	2018-06-27	2590	A
USGS	09180500	2018-06-28	2480	A
USGS	09180500	2018-06-29	2380	A
USGS	09180500	2018-06-30	2300	A
USGS	09180500	2018-07-01	2210	A
USGS	09180500	2018-07-02	2120	A
USGS	09180500	2018-07-03	2060	A
USGS	09180500	2018-07-04	2050	A
USGS	09180500	2018-07-05	2030	A
USGS	09180500	2018-07-06	2040	A
USGS	09180500	2018-07-07	2140	A
USGS	09180500	2018-07-08	2170	A
USGS	09180500	2018-07-09	2230	A
USGS	09180500	2018-07-10	2250	A
USGS	09180500	2018-07-11	2280	A
USGS	09180500	2018-07-12	2220	A
USGS	09180500	2018-07-13	2220	A
USGS	09180500	2018-07-14	2160	A
USGS	09180500	2018-07-15	2260	A
USGS	09180500	2018-07-16	2250	A
USGS	09180500	2018-07-17	2280	A
USGS	09180500	2018-07-18	2300	A
USGS	09180500	2018-07-19	2170	A
USGS	09180500	2018-07-20	2250	A
USGS	09180500	2018-07-21	2240	A
USGS	09180500	2018-07-22	2230	A
USGS	09180500	2018-07-23	2180	A
USGS	09180500	2018-07-24	2330	A
USGS	09180500	2018-07-25	2320	A
USGS	09180500	2018-07-26	2300	A
USGS	09180500	2018-07-27	2320	A
USGS	09180500	2018-07-28	2300	A
USGS	09180500	2018-07-29	2430	A
USGS	09180500	2018-07-30	2520	A
USGS	09180500	2018-07-31	2550	A
USGS	09180500	2018-08-01	2420	A
USGS	09180500	2018-08-02	2320	A
USGS	09180500	2018-08-03	2270	A
USGS	09180500	2018-08-04	2240	A
USGS	09180500	2018-08-05	2430	A
USGS	09180500	2018-08-06	2570	A
USGS	09180500	2018-08-07	2600	A
USGS	09180500	2018-08-08	2510	A
USGS	09180500	2018-08-09	2400	A
USGS	09180500	2018-08-10	2340	A
USGS	09180500	2018-08-11	2280	A
USGS	09180500	2018-08-12	2230	A
USGS	09180500	2018-08-13	2300	A
USGS	09180500	2018-08-14	2260	A
USGS	09180500	2018-08-15	2230	A
USGS	09180500	2018-08-16	2200	A
USGS	09180500	2018-08-17	2180	A
USGS	09180500	2018-08-18	2170	A
USGS	09180500	2018-08-19	2380	A
USGS	09180500	2018-08-20	2500	A
USGS	09180500	2018-08-21	2570	A
USGS	09180500	2018-08-22	3270	A
USGS	09180500	2018-08-23	3200	A
USGS	09180500	2018-08-24	3460	A
USGS	09180500	2018-08-25	3270	A
USGS	09180500	2018-08-26	3190	A
USGS	09180500	2018-08-27	3060	A
USGS	09180500	2018-08-28	3310	A
USGS	09180500	2018-08-29	2880	A
USGS	09180500	2018-08-30	2630	A
USGS	09180500	2018-08-31	2470	A
USGS	09180500	2018-09-01	2460	A
USGS	09180500	2018-09-02	2520	A
USGS	09180500	2018-09-03	2490	A
USGS	09180500	2018-09-04	2360	A
USGS	09180500	2018-09-05	2300	A
USGS	09180500	2018-09-06	2300	A
USGS	09180500	2018-09-07	2470	A
USGS	09180500	2018-09-08	2590	A
USGS	09180500	2018-09-09	2580	A
USGS	09180500	2018-09-10	2480	A
USGS	09180500	2018-09-11	2360	A
USGS	09180500	2018-09-12	2200	A
USGS	09180500	2018-09-13	2140	A
USGS	09180500	2018-09-14	2080	A
USGS	09180500	2018-09-15	2030	A
USGS	09180500	2018-09-16	2030	A
USGS	09180500	2018-09-17	2050	A
USGS	09180500	2018-09-18	2120	A
USGS	09180500	2018-09-19	2030	A
